features,emotion
"[0.5049667541484371, -2.176217197848619, 1.1785444938621978, -0.2359325885679786, -5.684956675330694, -0.40065604532414734, -1.8120583088254307, 0.07435962908347205, 0.8884296805036287, -0.609675905716364, 2.330504467889391, -1.3574137691269914, 0.24963564610775046, 0.48049425736373474, 0.39026540311072677, 0.4778774307977782, 0.34053270128378316, 0.35774315809787816, 0.26875113096636877, 0.42414091163700474, 0.4325251675854344, 0.5179263158579229, 0.4791140004355884, 0.3715204443352567, 0.2821820312665723, 1386.5700805039949, 155.5376586207321, 1786.555492141183, 231.33581436429657, 997.6220937603515, 61.33524127297418, 0.06315493238841005]",calm
"[-1.111792933227191, -1.157181591937639, -0.5866447429217676, -1.258594914071016, -1.2672554594535426, -2.553388105944288, 0.8832380271029816, -0.8469638755125775, -1.3488878685705643, -2.4948585064984092, -3.663826220782172, 1.6159283850986874, 0.10927741626361431, 0.23760821574300328, 0.47631423007096574, 0.49224811702331095, 0.41243761223009295, 0.5598110895751759, 0.4216719642122883, 0.258317647205081, 0.43651690010483213, 0.42448973017127295, 0.33967031512218454, 0.45735588368774255, 0.23323347338091382, 1498.113365488558, 56.09391481972737, 1264.5161624648904, 141.46314207693922, 1126.5945856087271, 86.55696254373719, 0.06286704171138109]",calm
"[-2.0121785823837772, -3.266084694754924, -1.4493598032597403, 1.1500424290218194, -1.0085258752877524, 0.7188285095189062, 1.9108026754523832, -2.1760370380739342, -1.3731465061107293, 3.34238572212499, 1.8886868239598904, -4.344809051624705, -0.2257033678781869, 0.40005599923396956, 0.48264531108587627, 0.32550212325149447, 0.3160391627959328, 0.33239292847063906, 0.3428071453801567, 0.48153241668090146, 0.281879882685112, 0.33773861000406813, 0.2210987609498559, 0.5007117823412374, 0.5271030099431141, 1234.5853138272428, 85.10253175933885, 1695.966570684869, 260.5861505533692, 1121.7221495127835, 52.09832230099542, 0.019058871400677982]",calm
"[-3.2302525253269754, -0.85356109937507, -2.310655046401589, -0.6100645880184827, -2.105848032472468, -3.116292862588823, -3.354063262906142, 2.1247090187464592, 0.7779754983672862, 2.461035903655917, 0.07990180151020576, -1.8599828172296782, 1.646681844979876, 0.39669319986382323, 0.4220841770290353, 0.3957175620924481, 0.10530957807159858, 0.5604735012294854, 0.4491003945957754, 0.432982306086851, 0.3938223937729439, 0.41634278203861314, 0.34027210641537525, 0.4616579352307271, 0.2692901655600868, 1337.2136864941094, 128.0786735285552, 1500.399259853129, 177.81508443532687, 841.7331215531499, 41.366929164161434, 0.11183585605131967]",calm
"[0.3570993092421033, -4.749731311003422, 0.044041270221533146, -2.086403000752674, -1.3856121746148249, -3.6790358471300744, -2.7032344803734163, 0.9322506510606225, -0.9342732520395737, -1.7655568034191171, -1.2329767052620695, -0.021576350671397626, -0.11901100767332451, 0.39249729996031996, 0.5092959110896669, 0.4970462636906666, 0.4413372029130396, 0.4054611782910071, 0.46573210951195393, 0.43142674218011834, 0.5060800071805948, 0.4899561376738308, 0.2981746098582272, 0.2914036829258294, 0.3298750455595924, 1495.2277380133842, 21.184550161437727, 1678.427216732398, 177.1907318319721, 1272.5296117372386, 87.2135476265555, 0.03283953047080497]",calm
"[-2.9187099212962457, -3.3639910437956493, -2.075887932666281, -1.3658031348478539, -3.330883052442114, 1.9413239813045786, -3.650562743904882, 1.692206847724961, 1.3703260628786809, 0.7966050993780707, -2.3875332149935007, -0.31509824164619715, -3.554742267101236, 0.49109070350337497, 0.39260152184637315, 0.3590679785413315, 0.2776255153343731, 0.15224938813709832, 0.29614591429642445, 0.5112798195612906, 0.3597166571525196, 0.38306711428849527, 0.4655554358288453, 0.5805668878116266, 0.5325004654945639, 1105.5329992367624, 2.8714714281296807, 2267.884277730031, 320.174370874459, 1077.6907192858566, 29.180470176727134, 0.14816132669469698]",calm
"[-1.2159673720252204, -1.225962246213221, 0.788917686210258, -0.3312505062534028, -3.3716298220298904, -1.6494838701639476, 0.3223058573226931, 0.020504444810037104, -0.4759668512830485, 0.8668459089517284, -1.7234339756345292, -0.642660449561856, -7.7511582003552, 0.35503498061571864, 0.47639029085756446, 0.36096055328828575, 0.3533772608282888, 0.2958547048225182, 0.5003365892729146, 0.4548463273540571, 0.4825414597823085, 0.22737860380421104, 0.3839549956734366, 0.3719888992249994, 0.3719428293401448, 1176.794491256409, 82.69478641099924, 1814.8934348119956, 6.536148498912809, 1395.4589536060907, 99.35364500105845, 0.09788340521698936]",calm
"[3.8136682927458523, -0.90366949033687, 0.670598189697972, 1.7578491352188923, 4.731120740864355, 1.907006837746884, 2.9001093423702926, 0.8208420081277445, 2.973684137934982, 5.354479185948914, 3.9910533833482282, 1.8370880244442411, 3.3509816945309394, 0.35775169546072116, 0.35065876716972755, 0.41119533608604086, 0.41044777038374664, 0.28728414031251154, 0.3641879061477769, 0.2616905078840206, 0.20769276036844223, 0.2730506244296014, 0.2923721848260417, 0.1338419010822008, 0.38603325594167204, 1046.5349154795204, 235.74084697431607, 2370.563740138896, 130.42434568707648, 1281.8852721127546, 92.11887494349133, 0.0705419806005529]",disgust
"[2.3852382951738726, 1.7120000445966779, 1.811454565538068, 2.3629221269612772, -0.6270555967079887, 2.0791394482672962, 2.3268954932349546, 2.2576992427118285, 1.568338489127691, 4.2757155519387435, 1.2926948902368975, 2.4546518136463806, 4.594595067851092, 0.29206238599796874, 0.3214463267467551, 0.29036153636851025, 0.4237369793563599, 0.2742275438413705, 0.42833545772882053, 0.2896412105352935, 0.21405402765519832, 0.3679373170574121, 0.2695332166244344, 0.3620500899099163, 0.02705956150762656, 1601.0410523789892, 77.01973506212597, 1601.0223940406165, 108.50692486201504, 1165.2593711414697, 78.08056820597676, 0.03163367693575221]",disgust
"[2.6325475605194275, 4.7324295704115755, 2.5618569938956526, 3.6179772184580177, 4.189124909227591, 4.472979024368353, 5.74027738564261, 1.0015960034481395, 0.5630320296777671, 3.5669312966494693, 3.4165324393147998, 3.5513505992313785, 5.778564908500504, 0.3011369908798494, 0.34261565596461846, 0.2019611748516525, 0.5135321123975958, 0.2663455078790889, 0.269178407183917, 0.2653250108991757, 0.23551041413556623, 0.22705629511523506, 0.24762957171104746, 0.16342040719490553, 0.22146820797367617, 1989.792622289524, 136.78275718206842, 2197.7712530183153, 238.29065905626862, 1646.8269128724783, 9.143097942246243, 0.03850584423567297]",disgust
"[0.39255267821062945, 1.0605404070208047, 1.3988612188295022, 1.1060448943879184, 2.438617826264108, 2.0705907814904316, 0.5543304096435007, -2.3510975539751398, 0.014262589242603596, 0.9015226933748495, 1.505841126384561, -0.25933491862107383, 1.0183870670071595, 0.18690126115144134, 0.2874180648451667, 0.19269086716373846, 0.21510953436295355, 0.16913158690108607, 0.2846499304430216, 0.21335522300476015, 0.39067842666754293, 0.3405850266692899, 0.2930148131816357, 0.22025145026562112, 0.3380520305316303, 1738.1401778697275, 107.13442061008152, 2401.1105566400793, 184.4727988556112, 1462.7214435136068, 85.34261662143913, 0.13378322266284884]",disgust
"[0.40643753466164934, 1.0832032735744124, 2.6987271069647596, 2.6841989631147634, 3.015223645886495, 4.200785784557459, -0.8499423436308242, 0.05109490477940781, 2.4591452821485063, 0.5512727363930785, 8.755536482578723, 3.0314392383402717, 1.8433383021396856, 0.24845307269161407, 0.2519837716806955, 0.3030140661315177, 0.3111981932621258, 0.2543300855306487, 0.27268477534800983, 0.4344284575234596, 0.4384504962651034, 0.3252033979934877, 0.16587402727632622, 0.35385031566390435, 0.4554282441611026, 1873.9562203924756, 136.72129264048334, 2346.7268865857463, 154.00382043592663, 1405.620593966741, 52.76897734699279, 0.11461327280778562]",disgust
"[4.659068487941049, 0.8211531770262179, 0.27711314107142715, 2.1949778780473936, 1.5466755925520008, 3.298295442140841, 1.0934809481059153, 5.4368792312054275, -0.5793521959221115, 4.507469572439469, 0.4703015433837938, -1.5919654691680467, 2.475750312697735, 0.27453920139861165, 0.1890390632096969, 0.13186231082847358, 0.2991639212728543, 0.3975836891623818, 0.3584953493086444, 0.3056706648839265, 0.3478847573217735, 0.2972785867622143, 0.15702757569696288, 0.15791060147765565, 0.2796831471015321, 1567.8693427267851, 142.54913392533825, 2147.191267132424, 195.38497618192122, 1223.9434573845638, 24.773913195594417, 0.12060355685330121]",disgust
"[3.050338626524337, -2.7770629249553718, 0.33132362683467464, 0.6178912452122081, 2.2367004022468726, 0.3932791344686122, 1.9237308623507192, 1.5789301192940162, 1.681701056924544, 0.5672114125985077, 0.7220298918666448, -0.1605341195613854, 2.760134881147664, 0.35711026285913683, 0.22293820498746608, 0.45206400960170445, 0.2685398552557951, 0.4530185623796561, 0.23578728261683965, 0.09734222234005643, 0.34021978249123513, 0.32485451051189873, 0.3034393795307583, 0.23577675215560107, 0.2965427774514181, 1497.7481084260946, 84.88252168341246, 2172.4896767295227, 163.816292214757, 1401.9902774663954, 70.7252597349684, 0.08289913270976125]",disgust
"[-0.3069650617772872, 1.259926774863606, -4.642229111178278, 0.8195560673887303, 1.836251645618322, 3.127347308540312, 1.4626442449500865, 2.695347084489999, -2.359577322780491, 1.8863262955861004, -1.3590055858268069, -0.4166070313186654, 1.625668904272278, 0.4276263987873554, 0.3371206763470059, 0.3018230997137117, 0.29804696105328976, 0.22863711067955325, 0.24560165866273162, 0.3427376045470797, 0.16146394815555054, 0.3593054050283021, 0.2611492932881147, 0.38255570748695655, 0.39610934572320833, 1265.383197498852, 70.9209618386391, 1663.3416936178128, 14.045402619514277, 1073.493344758118, 177.6502338106136, 0.130475494810622]",disgust
"[5.834575937211508, 3.6581968800366713, 0.5163136779830491, 1.236457606651914, 3.1768723604806146, 2.8750124069460727, 0.8453159685833325, -1.0199863411584138, 8.575522374777478, 1.7177006553143888, 1.34852221363476, 2.2266689278106035, 1.5145428213779428, 0.3122728907705484, 0.42869472861164193, 0.2875451520313576, 0.18372895606722384, 0.2838356205521389, 0.25355982185900894, 0.4423898937246851, 0.41711190647375707, 0.31075250004307986, 0.17212641451807434, 0.17741077365600538, 0.30151232615845536, 1667.264593864256, 81.26885903369725, 1775.9491247378298, 105.54005751160147, 1275.3212079512107, -15.310494082922602, 0.04493366856151451]",disgust
"[0.7458983091052989, 4.415006389903841, 0.3723727161421413, 2.360936283662413, 2.453085501861992, 4.595833011321524, 4.5251548139283, 1.8849940624101673, 1.0490305176211143, 0.6723337943486194, 1.5178735550684381, 1.1319332913528002, 3.1072548187164637, 0.3420309817485204, 0.35918011911450154, 0.4259283711436168, 0.4862869121400177, 0.3124663393407557, 0.40994637713956533, 0.26483398161657845, 0.41850069835830156, 0.40615091571758444, 0.4008415969942991, 0.30940698411915235, 0.23316418360091112, 1321.0943124269047, 97.99813962394504, 2379.903762674755, 126.76163239769451, 1437.025317092011, 113.75805602075724, 0.08581568895364136]",disgust
"[4.632689675039039, -3.8173214889610074, -0.44550055747635, 0.16873540728308045, 0.3605699542652203, 2.672525902371791, 2.580075606107804, 2.7879811443500158, 3.192162988264974, 0.09979086170870133, -0.43635213361463787, 2.792639364015726, 0.7395358527071219, 0.14295249546320293, 0.39713442845414815, 0.4395101906502298, 0.45571608896986593, 0.318700772147472, 0.36259320959729024, 0.43698682233619107, 0.23585842099765658, 0.4110677684054092, 0.32753962341432086, 0.3913711652342591, 0.3186093020875935, 1859.2513419496004, 111.17618812707684, 1474.8062821597746, 258.89449742360415, 1090.4938518055776, 130.12232840975656, 0.09548785592798391]",disgust
"[4.352021970395413, 4.26953722973353, 2.8602859486307426, 3.0170706352542616, 2.845257234385132, -2.0276495125621556, 2.2366604377964046, -0.23212835214379002, 2.342374287491326, -0.2858850927664309, -0.3699038824521499, 5.209869003507803, 4.13889477624838, 0.29958574150558454, 0.31847686502490236, 0.2752083974256991, 0.35698763759795227, 0.2323945633451195, 0.39937402628679575, 0.2746913158985889, 0.2580153004168771, 0.3021713018484843, 0.24088531700743893, 0.3328682349496483, 0.24626374106866, 1693.7047205637673, 160.80032694557383, 1704.2034939575478, 140.20684070286217, 1372.2661426070842, 62.56570580074373, 0.12321602804133326]",disgust
"[3.11079772130348, 4.1665235525886075, 0.7880199078301762, 0.11444951953905091, 1.3848452208725124, 0.06449532090580012, 3.128996408094994, -0.3235026003528225, 6.6660328365053765, 4.591855723147502, 2.0251515392006283, 3.734788985995952, -1.273603728621583, 0.5523373331399558, 0.24097853877995104, 0.287950258610064, 0.11440667128115631, 0.3486287304740895, 0.1893655842922891, 0.3101655761566029, 0.24557255670754619, 0.19222560650696563, 0.21956384982373828, 0.3225788034085521, 0.17185090271311754, 1450.2376657952846, 133.1636690632239, 2700.743962462294, 185.81916146647535, 1096.5476715645425, 65.31543319710755, 0.10157945030762892]",disgust
"[1.3011500987285851, 3.8061163334738657, 2.4349469660284493, 3.8157047698197406, 1.3711124194047413, 4.651000439442513, 1.6670288314369082, 0.057620261724016686, 6.3546407620844425, -1.6499554939222336, 0.5225225493901449, 0.7459442963392109, 7.016612546113127, 0.48068588841465115, 0.44939281436421974, 0.2669341337623668, 0.5426178003841775, 0.3368352003840971, 0.39772633703031224, 0.3179695381106207, 0.2950533428676748, 0.27482213260736205, 0.27903600065808376, 0.3608491648678079, 0.33671997987753877, 1593.7057259592632, 175.4761996349427, 1029.9740793777808, 188.24154359408962, 1423.5477413317958, 125.87851473020677, 0.09675642794733195]",disgust
"[2.4158401347679153, 3.9718967666294427, 4.9823328085603595, 1.3989280296424638, 2.53395156625512, 5.357147928697515, -2.248054151757702, 0.6199748003708296, 4.931671957205927, 4.185075667216607, 3.0448904218533883, 1.1028062537817598, 0.23636300202916116, 0.24087843807576262, 0.4548008220818692, 0.23715573108446536, 0.3101422964239658, 0.22462923551382538, 0.3842774030099027, 0.24612737196535586, 0.29024061098455856, 0.13166178669571743, 0.138663176379506, 0.3007673193321506, 0.1674842844802238, 2021.0173278669004, -3.0761556056124704, 1679.9474104007688, 151.2525650450663, 1206.973412440843, 35.83418173344324, 0.0521036080252366]",disgust
"[0.01869184500152299, 1.4265566103598744, 5.903858179034847, 2.1558745931164194, 4.365800978775048, 3.013952691656283, 4.227724795964441, -3.5999286051871717, 1.391083957703541, 4.6142708463014275, 0.8565283545013327, 5.524946329739224, 4.967780307535524, 0.2530869283872538, 0.2496836480953643, 0.19863941576455313, 0.23704057681362023, 0.17674109358310847, 0.34288111804330057, 0.15439535066535665, 0.36037330161902215, 0.3628078696900249, 0.13387955948160774, 0.45498186063283397, 0.3513609294415222, 1749.939604288974, 62.06673992286139, 2106.7137355419354, 234.47950872915493, 1260.2783201990646, 160.07689836993444, 0.10220323174564688]",disgust
"[4.2815716009049485, 2.58601761451731, 3.1710430657137354, -1.3426645352695443, 2.7421074764307263, 0.5300497974854681, 0.3072033884446246, 5.488206368931957, 1.5724595038753022, -0.006603661950993267, 1.2817367437822504, -0.6009004578438275, 4.86776893639254, 0.23043192558334846, 0.3529299933943669, 0.4356106714210325, 0.24998473187852704, 0.3532022432272786, 0.196991394509557, 0.5445769569113684, 0.3936380134616622, 0.28073935612391937, 0.2227166269111036, 0.28860034471603735, 0.2660016277648481, 1990.5889107999014, 38.72326388925489, 1960.440426987061, 148.62464500247177, 1256.5179399310261, 75.6553338024663, 0.09419645949397583]",disgust
"[3.7461321326641994, 3.21796889298487, 2.837823222745573, -4.067978724290538, 2.5995897483263275, -1.311278720340165, 3.292640326271651, 4.94899473514103, 0.1475217748228983, 1.4764385553145865, 0.8012885898940061, 4.4708635515136015, 2.190055770544146, 0.47283293805663335, 0.3413754202947388, 0.3242450180635819, 0.30682067826028364, 0.3817992099257337, 0.12623138017546565, 0.308534395552051, 0.2929953556272035, 0.3725418827157766, 0.28122983941259627, 0.19612655658373296, 0.3007350674919699, 1383.4318942263312, 3.7368893706257325, 2138.1367444456478, 193.4296179521003, 1373.418188798715, 132.11713687783245, 0.06674840548480374]",disgust
